seeker_id,squad_account_number,first_name,last_name,email,phone_number,location,languages_spoken,skills_list,zovu_pulse_score,trust_score,punctuality_index,completion_rate,ajo_savings_balance,auto_save_pct,shield_status,emergency_contact_phone,created_at,updated_at
S_502869,9917799545,Funke,Ibrahim,funke.ibrahim249@gmail.com,01118040247,Idumota,['English'],['Stock Counting'],78.9,0.11,0.62,0.04,48188.04,0.1,Family,02555908240,2026-02-27 21:46:23.631335,2026-03-03 21:46:23.631335
S_502870,9916218397,Funke,Chukwu,funke.chukwu320@gmail.com,01006977961,Idumota,"['Pidgin', 'Igbo', 'Yoruba']","['Sales', 'Driving']",89.4,0.94,0.67,0.56,13049.73,0.15,Personal,07152472645,2026-02-04 21:46:23.631386,2026-02-18 21:46:23.631386
S_502871,9935502305,Nneka,Abiola,nneka.abiola657@gmail.com,02888982158,Alaba,"['Pidgin', 'English', 'Hausa']","['Heavy Lifting', 'Sales']",34.4,0.53,0.32,0.81,8939.8,0.0,Personal,03750187069,2026-03-22 21:46:23.631439,2026-03-29 21:46:23.631439
S_502872,9992939520,Mary,Nwosu,mary.nwosu671@gmail.com,00430923371,Mile 12,"['Hausa', 'Igbo']",['Logistics'],98.0,0.72,0.41,0.22,14422.08,0.1,Family,00779001731,2026-04-08 21:46:23.631508,2026-04-16 21:46:23.631508
S_502873,9963210823,Folashade,Danjuma,folashade.danjuma713@gmail.com,05737319569,Oshodi,"['Pidgin', 'English', 'Igbo']","['Packaging', 'Heavy Lifting']",15.6,0.17,0.36,0.72,36628.12,0.15,Personal,03261436264,2025-11-07 21:46:23.631563,2025-11-08 21:46:23.631563
S_502874,9993438075,Blessing,Adebayo,blessing.adebayo748@gmail.com,08750565504,Balogun,['Hausa'],"['Logistics', 'Heavy Lifting']",51.2,0.11,0.87,0.39,9623.85,0.05,Personal,03363792320,2026-01-26 21:46:23.631617,2026-02-05 21:46:23.631617
S_502875,9995072476,Aminu,Okonkwo,aminu.okonkwo787@gmail.com,07450787615,Mile 12,"['Yoruba', 'Hausa', 'Pidgin']","['Driving', 'Sales']",49.8,0.85,0.35,0.28,47961.46,0.05,Family,03574800395,2026-01-28 21:46:23.631670,2026-02-01 21:46:23.631670
S_502876,9949174460,Chioma,Bello,chioma.bello346@gmail.com,00564649181,Balogun,"['English', 'Hausa', 'Pidgin']",['Sales'],65.9,0.46,0.73,0.69,44679.76,0.1,Personal,05702940176,2025-11-26 21:46:23.631723,2025-12-10 21:46:23.631723
S_502877,9944416145,Emeka,Suleiman,emeka.suleiman801@gmail.com,07138923187,Mushin,['Yoruba'],['Sales'],71.3,0.49,0.66,0.07,8485.73,0.15,None,01387305874,2025-12-17 21:46:23.631777,2025-12-18 21:46:23.631777
S_502878,9986974562,Blessing,Abubakar,blessing.abubakar693@gmail.com,04517215448,Oshodi,"['English', 'Yoruba', 'Pidgin']","['Logistics', 'Heavy Lifting']",57.8,0.27,0.97,0.28,6703.69,0.15,Personal,04776610732,2025-10-31 21:46:23.631832,2025-11-08 21:46:23.631832
S_502879,9979530210,Aisha,Eze,aisha.eze111@gmail.com,03059705593,Alaba,['Igbo'],"['Heavy Lifting', 'Packaging']",44.8,0.57,0.3,0.51,49898.44,0.0,Personal,06827734156,2026-01-01 21:46:23.631884,2026-01-14 21:46:23.631884
S_502880,9969322141,Ifeanyi,Adeyemi,ifeanyi.adeyemi716@gmail.com,00806558460,Balogun,['Hausa'],"['Stock Counting', 'Logistics']",68.8,0.5,0.38,0.24,45042.41,0.15,Personal,04163948175,2026-03-09 21:46:23.631936,2026-03-14 21:46:23.631936
S_502881,9944505275,Ifeanyi,Chukwu,ifeanyi.chukwu467@gmail.com,06972334434,Mile 12,"['Igbo', 'Yoruba', 'English']","['Sales', 'Heavy Lifting']",0.4,0.11,0.91,0.44,49235.34,0.15,Family,06437428681,2026-02-17 21:46:23.631990,2026-02-24 21:46:23.631990
S_502882,9936391695,Blessing,Nwosu,blessing.nwosu810@gmail.com,06263757250,Ketu,"['Pidgin', 'Yoruba']",['Stock Counting'],18.8,0.44,0.55,0.83,11494.33,0.05,None,03683177960,2026-01-13 21:46:23.632047,2026-01-15 21:46:23.632047
S_502883,9923577703,Bolanle,Eze,bolanle.eze258@gmail.com,02461444208,Oshodi,"['English', 'Hausa']",['Heavy Lifting'],7.1,1.0,0.92,0.28,11103.59,0.15,None,08162945056,2026-04-05 21:46:23.632102,2026-04-18 21:46:23.632102
S_502884,9950075418,Funke,Chukwu,funke.chukwu716@gmail.com,02401592173,Ketu,['English'],"['Heavy Lifting', 'Sales']",69.2,0.67,0.11,0.86,37427.31,0.0,Personal,06311694772,2026-03-16 21:46:23.632152,2026-03-30 21:46:23.632152
S_502885,9980059256,Tunde,Balogun,tunde.balogun781@gmail.com,02916992511,Oshodi,"['Hausa', 'Pidgin']",['Logistics'],65.1,0.32,0.97,0.73,30543.36,0.0,Personal,07239402675,2026-03-21 21:46:23.632208,2026-04-02 21:46:23.632208
S_502886,9950942054,Zainab,Chukwu,zainab.chukwu531@gmail.com,01482968321,Alaba,['Igbo'],['Driving'],2.1,0.83,0.02,0.26,36236.18,0.05,None,05606094606,2025-11-06 21:46:23.632262,2025-11-21 21:46:23.632262
S_502887,9928397859,Bolanle,Abiola,bolanle.abiola65@gmail.com,05042016386,Oshodi,"['Igbo', 'English', 'Yoruba']","['Packaging', 'Sales']",23.8,0.2,0.82,0.11,18269.67,0.1,Personal,09067713448,2026-03-08 21:46:23.632318,2026-03-17 21:46:23.632318
S_502888,9942907459,Mary,Okonkwo,mary.okonkwo62@gmail.com,08226680247,Oshodi,"['Pidgin', 'Igbo', 'Hausa']",['Packaging'],19.1,0.79,0.47,0.87,21985.97,0.05,None,06738036890,2025-12-10 21:46:23.632373,2025-12-18 21:46:23.632373
S_502889,9914524987,Kelechi,Danjuma,kelechi.danjuma432@gmail.com,03369548675,Mile 12,['Yoruba'],['Packaging'],16.7,0.8,0.89,0.63,18016.47,0.1,Personal,03076255961,2025-11-01 21:46:23.632424,2025-11-15 21:46:23.632424
S_502890,9987740313,Chioma,Uba,chioma.uba611@gmail.com,03193477306,Oshodi,['Pidgin'],"['Logistics', 'Stock Counting']",74.1,0.64,0.48,0.85,34116.35,0.05,Personal,07014099306,2026-03-01 21:46:23.632472,2026-03-08 21:46:23.632472
S_502891,9994791999,Chioma,Ibrahim,chioma.ibrahim868@gmail.com,04693026258,Balogun,['Hausa'],"['Driving', 'Sales']",17.7,0.7,0.09,0.34,9277.64,0.1,Personal,09369828575,2026-02-08 21:46:23.632525,2026-02-11 21:46:23.632525
S_502892,9982941969,Joshua,Nwosu,joshua.nwosu419@gmail.com,09635892822,Balogun,"['Igbo', 'Pidgin', 'Yoruba']",['Packaging'],1.1,0.51,0.98,0.64,38880.06,0.1,Personal,07388418056,2026-04-02 21:46:23.632579,2026-04-17 21:46:23.632579
S_502893,9959654944,Funke,Chukwu,funke.chukwu940@gmail.com,08095021614,Idumota,"['Yoruba', 'Hausa']",['Driving'],82.0,0.99,0.68,0.69,46085.21,0.05,None,08370141178,2025-12-28 21:46:23.632632,2026-01-02 21:46:23.632632
S_502894,9986405264,Folashade,Uba,folashade.uba84@gmail.com,06480472608,Mushin,"['Hausa', 'Pidgin', 'Igbo']","['Stock Counting', 'Heavy Lifting']",62.8,0.98,0.15,0.16,18203.6,0.0,Personal,01912861929,2025-12-16 21:46:23.632686,2025-12-31 21:46:23.632686
S_502895,9920511743,Chinedu,Abubakar,chinedu.abubakar914@gmail.com,02686172321,Ketu,"['Hausa', 'English', 'Yoruba']","['Packaging', 'Heavy Lifting']",63.4,0.9,0.24,0.74,25915.6,0.1,Family,08178479455,2026-03-23 21:46:23.632737,2026-03-24 21:46:23.632737
S_502896,9926426637,Zainab,Bello,zainab.bello626@gmail.com,04705419774,Balogun,"['Igbo', 'Yoruba', 'English']",['Driving'],18.3,0.13,0.3,0.92,41693.47,0.05,Family,00676762992,2026-02-23 21:46:23.632796,2026-02-27 21:46:23.632796
S_502897,9980431474,Sadiq,Chukwu,sadiq.chukwu739@gmail.com,05263295738,Mushin,['Hausa'],['Logistics'],91.7,0.64,0.88,0.9,14855.69,0.0,Personal,08430420712,2025-12-16 21:46:23.632847,2025-12-23 21:46:23.632847
S_502898,9982141444,Blessing,Suleiman,blessing.suleiman426@gmail.com,06198081480,Idumota,"['English', 'Igbo']",['Logistics'],71.2,0.56,0.75,0.81,28271.88,0.15,Personal,02757011639,2026-01-22 21:46:23.632899,2026-02-03 21:46:23.632899
S_502899,9999168245,Tunde,Eze,tunde.eze423@gmail.com,00687819969,Alaba,"['Pidgin', 'Igbo']","['Packaging', 'Stock Counting']",64.3,0.71,0.25,0.92,38289.02,0.05,Family,07718266992,2025-12-03 21:46:23.632951,2025-12-11 21:46:23.632951
S_502900,9968398093,Nneka,Adeyemi,nneka.adeyemi757@gmail.com,05448670820,Oshodi,['Pidgin'],['Driving'],28.9,0.5,0.38,0.16,48320.05,0.1,None,00872136127,2026-03-24 21:46:23.633003,2026-03-26 21:46:23.633003
S_502901,9993510699,Olumide,Nwosu,olumide.nwosu461@gmail.com,06725726366,Mushin,"['Pidgin', 'Hausa', 'English']",['Packaging'],88.4,0.98,0.25,0.63,34196.49,0.0,None,04829502786,2025-11-13 21:46:23.633064,2025-11-20 21:46:23.633064
S_502902,9949997787,Chioma,Chukwu,chioma.chukwu853@gmail.com,00267375536,Alaba,"['English', 'Pidgin', 'Hausa']","['Sales', 'Logistics']",40.4,0.21,0.2,0.78,16325.65,0.15,Family,09500436345,2025-11-17 21:46:23.633120,2025-11-20 21:46:23.633120
S_502903,9943373476,Ibrahim,Abubakar,ibrahim.abubakar28@gmail.com,06383839062,Oshodi,"['Yoruba', 'Pidgin', 'Igbo']",['Sales'],70.4,0.18,0.62,0.15,28834.63,0.0,Family,08793084061,2025-11-03 21:46:23.633175,2025-11-16 21:46:23.633175
S_502904,9962102910,Chinedu,Abubakar,chinedu.abubakar212@gmail.com,01550980201,Mile 12,"['English', 'Yoruba']",['Packaging'],70.1,0.32,0.43,0.5,27494.46,0.1,None,08526061459,2026-02-18 21:46:23.633228,2026-02-22 21:46:23.633228
S_502905,9920449273,Chinedu,Danjuma,chinedu.danjuma923@gmail.com,07255908038,Ketu,"['Pidgin', 'English', 'Hausa']",['Sales'],27.0,0.74,0.11,0.42,13922.63,0.05,Personal,05358748288,2026-01-13 21:46:23.633284,2026-01-28 21:46:23.633284
S_502906,9945974630,Joshua,Yusuf,joshua.yusuf750@gmail.com,02466987564,Ketu,"['Hausa', 'English', 'Yoruba']","['Stock Counting', 'Driving']",54.4,0.5,0.18,0.89,12227.44,0.1,Personal,08579412684,2025-12-17 21:46:23.633337,2025-12-18 21:46:23.633337
S_502907,9992838536,Aminu,Chukwu,aminu.chukwu560@gmail.com,09864669907,Mile 12,"['Igbo', 'English']",['Sales'],48.2,0.97,0.31,0.79,36638.92,0.15,Family,04663017441,2025-10-29 21:46:23.633393,2025-11-07 21:46:23.633393
S_502908,9986259270,Joshua,Abubakar,joshua.abubakar896@gmail.com,06262727779,Idumota,"['English', 'Pidgin']","['Logistics', 'Driving']",58.1,0.12,0.25,0.27,10468.36,0.0,None,06168599846,2026-03-13 21:46:23.633444,2026-03-24 21:46:23.633444
S_502909,9964529739,Chioma,Danjuma,chioma.danjuma257@gmail.com,02762713146,Mushin,"['Hausa', 'Yoruba']","['Logistics', 'Stock Counting']",76.7,0.37,0.25,0.11,49801.45,0.0,Personal,06253294760,2026-02-09 21:46:23.633498,2026-02-11 21:46:23.633498
S_502910,9986424383,Bolanle,Suleiman,bolanle.suleiman608@gmail.com,00938479188,Mushin,['English'],"['Logistics', 'Sales']",91.7,0.37,0.24,0.17,16748.48,0.1,Personal,01606057029,2025-12-13 21:46:23.633553,2025-12-27 21:46:23.633553
S_502911,9946280889,Folashade,Okoro,folashade.okoro926@gmail.com,06072947661,Oshodi,['Hausa'],"['Packaging', 'Heavy Lifting']",37.9,0.22,0.5,0.54,13955.5,0.15,Family,09005838280,2026-03-31 21:46:23.633603,2026-04-12 21:46:23.633603
S_502912,9930039336,Tunde,Uba,tunde.uba652@gmail.com,05182989733,Balogun,"['Yoruba', 'Pidgin', 'English']",['Sales'],18.1,0.86,0.7,0.87,1602.45,0.05,Personal,07906224093,2025-11-30 21:46:23.633659,2025-12-13 21:46:23.633659
S_502913,9913496238,Bolanle,Yusuf,bolanle.yusuf627@gmail.com,02567035345,Balogun,"['Hausa', 'Igbo']","['Sales', 'Logistics']",59.8,0.67,0.76,0.3,8581.23,0.15,Family,05393795209,2025-11-08 21:46:23.633711,2025-11-18 21:46:23.633711
S_502914,9949214942,Funke,Bello,funke.bello922@gmail.com,07452831161,Alaba,"['English', 'Hausa']",['Driving'],71.4,0.48,0.69,0.24,23710.93,0.05,None,09641106662,2026-01-18 21:46:23.633767,2026-01-30 21:46:23.633767
S_502915,9952921213,Funke,Abubakar,funke.abubakar995@gmail.com,09369215740,Balogun,"['Pidgin', 'Hausa']","['Sales', 'Logistics']",40.7,0.8,0.46,0.76,3167.09,0.0,None,04045014687,2026-02-23 21:46:23.633819,2026-03-09 21:46:23.633819
S_502916,9951142006,Blessing,Chukwu,blessing.chukwu628@gmail.com,02413251720,Ketu,"['Yoruba', 'Pidgin']","['Sales', 'Logistics']",85.2,0.6,0.9,0.01,43139.62,0.15,None,07920771306,2025-11-19 21:46:23.633873,2025-11-21 21:46:23.633873
S_502917,9960395840,Kelechi,Abiola,kelechi.abiola612@gmail.com,05870393082,Ketu,['Hausa'],['Heavy Lifting'],86.3,0.11,0.8,0.82,3846.76,0.0,Personal,04002655600,2026-01-26 21:46:23.633924,2026-02-07 21:46:23.633924
S_502918,9981800430,Joshua,Yusuf,joshua.yusuf161@gmail.com,04881379368,Mushin,"['Yoruba', 'English']","['Sales', 'Stock Counting']",49.6,0.3,0.11,0.43,35081.34,0.15,Family,04944903217,2025-11-16 21:46:23.633978,2025-11-28 21:46:23.633978
S_502919,9970430692,Nneka,Abiola,nneka.abiola272@gmail.com,08457367670,Ketu,['English'],['Driving'],67.4,0.63,0.73,0.64,40361.5,0.05,Family,01432051802,2026-02-21 21:46:23.634032,2026-03-05 21:46:23.634032
S_502920,9961703148,Blessing,Adebayo,blessing.adebayo746@gmail.com,09076416806,Mile 12,"['English', 'Yoruba', 'Igbo']","['Stock Counting', 'Driving']",98.8,0.87,0.66,0.85,34458.97,0.05,Personal,09289551794,2025-11-05 21:46:23.634084,2025-11-11 21:46:23.634084
S_502921,9915810029,Aminu,Bello,aminu.bello777@gmail.com,04126753412,Oshodi,"['Hausa', 'Yoruba']",['Heavy Lifting'],14.4,0.93,0.52,0.18,41280.85,0.1,None,01536757281,2025-12-02 21:46:23.634136,2025-12-03 21:46:23.634136
S_502922,9963504243,Bolanle,Adebayo,bolanle.adebayo239@gmail.com,03584532286,Mile 12,"['Hausa', 'Yoruba', 'Pidgin']","['Heavy Lifting', 'Driving']",69.5,0.85,0.51,0.65,34058.42,0.0,Family,00047077965,2026-01-05 21:46:23.634190,2026-01-12 21:46:23.634190
S_502923,9990734748,Bolanle,Balogun,bolanle.balogun815@gmail.com,06984617396,Balogun,"['Igbo', 'English']",['Sales'],52.8,0.18,0.83,0.89,28355.95,0.05,Personal,05912396271,2026-01-21 21:46:23.634247,2026-01-26 21:46:23.634247
S_502924,9929175711,Abubakar,Adeyemi,abubakar.adeyemi381@gmail.com,01493182663,Idumota,['Igbo'],"['Logistics', 'Packaging']",59.7,0.59,0.35,0.88,1286.7,0.15,Family,06261306593,2025-12-28 21:46:23.634299,2026-01-07 21:46:23.634299
S_502925,9974465636,Chioma,Yusuf,chioma.yusuf141@gmail.com,02776081698,Idumota,['Yoruba'],"['Stock Counting', 'Driving']",94.1,0.28,0.89,0.73,39375.98,0.15,Personal,09113120007,2026-02-13 21:46:23.634351,2026-02-26 21:46:23.634351
S_502926,9943709621,Bolanle,Adebayo,bolanle.adebayo675@gmail.com,04719235788,Ketu,"['Hausa', 'English']","['Driving', 'Heavy Lifting']",77.0,0.44,0.39,0.52,44329.6,0.1,None,04828333373,2026-01-17 21:46:23.634402,2026-01-26 21:46:23.634402
S_502927,9952182869,Blessing,Abiola,blessing.abiola338@gmail.com,03372274703,Idumota,"['Yoruba', 'Pidgin']",['Stock Counting'],18.8,0.03,0.92,0.53,28254.54,0.0,None,08013715310,2026-02-01 21:46:23.634454,2026-02-04 21:46:23.634454
S_502928,9918683904,Zainab,Eze,zainab.eze194@gmail.com,01797020683,Ketu,"['Yoruba', 'English']",['Driving'],20.5,0.58,0.1,0.55,34719.9,0.0,None,02635025997,2026-01-25 21:46:23.634507,2026-01-31 21:46:23.634507
S_502929,9965001941,Bolanle,Adebayo,bolanle.adebayo787@gmail.com,09914344848,Oshodi,"['Hausa', 'Igbo']",['Stock Counting'],12.3,0.62,0.78,0.84,35020.34,0.15,Family,05506700421,2026-02-01 21:46:23.634561,2026-02-14 21:46:23.634561
S_502930,9914112718,Tunde,Chukwu,tunde.chukwu626@gmail.com,07983922595,Alaba,['English'],['Packaging'],58.5,0.4,0.53,0.85,34701.25,0.1,None,05241898241,2026-02-02 21:46:23.634612,2026-02-09 21:46:23.634612
S_502931,9989313853,Blessing,Danjuma,blessing.danjuma720@gmail.com,07155379379,Idumota,"['Yoruba', 'Hausa']","['Packaging', 'Sales']",51.4,0.53,0.5,0.66,41949.99,0.15,None,07633961749,2026-03-19 21:46:23.634665,2026-03-20 21:46:23.634665
S_502932,9984949970,Funke,Chukwu,funke.chukwu289@gmail.com,05239001612,Balogun,"['Hausa', 'Yoruba', 'Pidgin']",['Stock Counting'],24.5,0.77,0.35,0.9,7339.41,0.1,Family,00839186356,2025-12-01 21:46:23.634729,2025-12-12 21:46:23.634729
S_502933,9974429964,Chioma,Abubakar,chioma.abubakar66@gmail.com,05978715743,Idumota,"['Hausa', 'Igbo', 'Pidgin']","['Logistics', 'Packaging']",59.4,0.25,0.17,0.38,49008.44,0.05,Family,01533749624,2026-02-10 21:46:23.634782,2026-02-12 21:46:23.634782
S_502934,9978611927,Chinedu,Eze,chinedu.eze438@gmail.com,05996288455,Balogun,"['Hausa', 'Yoruba', 'English']",['Driving'],35.5,0.35,0.94,0.8,35830.14,0.1,Family,00454117880,2025-11-23 21:46:23.634835,2025-12-06 21:46:23.634835
S_502935,9951285393,Emeka,Eze,emeka.eze51@gmail.com,09486747403,Balogun,['English'],"['Heavy Lifting', 'Logistics']",74.8,0.19,0.81,0.28,45844.46,0.05,Personal,09168707147,2025-11-18 21:46:23.634886,2025-11-29 21:46:23.634886
S_502936,9954741816,Tunde,Bello,tunde.bello313@gmail.com,05566122901,Balogun,"['Igbo', 'English', 'Hausa']","['Logistics', 'Packaging']",66.3,0.27,0.06,0.29,5432.5,0.1,Family,02143262435,2025-10-27 21:46:23.634941,2025-11-02 21:46:23.634941
S_502937,9981515060,Folashade,Danjuma,folashade.danjuma605@gmail.com,00386650178,Mushin,"['Pidgin', 'English', 'Hausa']",['Driving'],50.2,0.76,0.15,0.76,8952.45,0.05,Family,04939577216,2026-01-02 21:46:23.634993,2026-01-16 21:46:23.634993
S_502938,9984955717,Olumide,Okoro,olumide.okoro496@gmail.com,04867672258,Idumota,"['Pidgin', 'Igbo', 'Hausa']",['Stock Counting'],1.1,0.21,0.53,0.36,48363.67,0.1,None,00157650507,2026-02-01 21:46:23.635045,2026-02-15 21:46:23.635045
S_502939,9998470338,Folashade,Uba,folashade.uba711@gmail.com,06334734506,Mile 12,"['Igbo', 'Hausa']","['Sales', 'Driving']",38.8,0.7,0.9,0.69,48595.78,0.05,Family,01246672256,2025-10-31 21:46:23.635099,2025-11-11 21:46:23.635099
S_502940,9957634613,Ibrahim,Okoro,ibrahim.okoro175@gmail.com,02608734405,Mushin,"['English', 'Yoruba']","['Driving', 'Heavy Lifting']",16.3,0.61,0.01,0.46,36327.36,0.1,None,04511318254,2026-04-01 21:46:23.635155,2026-04-09 21:46:23.635155
S_502941,9972958562,Nneka,Bello,nneka.bello942@gmail.com,06555559346,Alaba,"['Pidgin', 'Igbo']",['Driving'],34.1,0.77,0.78,0.52,38761.3,0.0,Personal,04677948507,2025-11-13 21:46:23.635212,2025-11-28 21:46:23.635212
S_502942,9991808187,Chioma,Adebayo,chioma.adebayo879@gmail.com,05000163270,Balogun,"['Igbo', 'Pidgin', 'Yoruba']","['Heavy Lifting', 'Logistics']",18.2,0.2,0.01,0.07,44766.77,0.05,Family,05776774672,2025-12-07 21:46:23.635266,2025-12-16 21:46:23.635266
S_502943,9918940297,Nneka,Bello,nneka.bello743@gmail.com,01900910130,Ketu,"['Hausa', 'English']",['Packaging'],24.6,0.14,0.25,0.84,10163.12,0.1,Personal,04799084356,2026-02-07 21:46:23.635324,2026-02-13 21:46:23.635324
S_502944,9998259342,Aisha,Okoro,aisha.okoro807@gmail.com,00701044007,Mushin,"['English', 'Yoruba', 'Igbo']",['Heavy Lifting'],92.3,0.2,0.34,0.25,15100.69,0.05,Family,00123372608,2026-02-07 21:46:23.635375,2026-02-17 21:46:23.635375
S_502945,9974872785,Funke,Eze,funke.eze742@gmail.com,07825390516,Idumota,"['Igbo', 'Yoruba']","['Packaging', 'Driving']",15.6,0.77,0.99,0.15,48949.28,0.15,Personal,08345836871,2025-11-26 21:46:23.635426,2025-12-01 21:46:23.635426
S_502946,9989643680,Blessing,Yusuf,blessing.yusuf501@gmail.com,06725324018,Mile 12,['English'],"['Sales', 'Driving']",25.7,0.72,0.23,0.73,42267.31,0.05,Personal,08127778864,2025-12-19 21:46:23.635477,2025-12-24 21:46:23.635477
S_502947,9912485453,Chioma,Nwosu,chioma.nwosu457@gmail.com,06055885948,Mile 12,"['Hausa', 'Pidgin', 'Igbo']","['Stock Counting', 'Logistics']",25.0,0.84,0.44,0.77,12601.75,0.05,None,03036126068,2025-11-21 21:46:23.635528,2025-11-23 21:46:23.635528
S_502948,9971581394,Folashade,Adeyemi,folashade.adeyemi91@gmail.com,01129870546,Idumota,['Yoruba'],"['Logistics', 'Packaging']",45.6,0.25,0.55,0.2,37539.55,0.0,Family,09729012491,2025-12-09 21:46:23.635581,2025-12-23 21:46:23.635581
S_502949,9947372951,Chinedu,Okonkwo,chinedu.okonkwo307@gmail.com,08473106795,Idumota,"['Hausa', 'Pidgin']",['Packaging'],17.6,0.78,0.24,0.0,32970.45,0.15,Family,03756892167,2026-03-29 21:46:23.635632,2026-04-07 21:46:23.635632
S_502950,9967949184,Emeka,Abiola,emeka.abiola649@gmail.com,05762052846,Balogun,"['Igbo', 'Pidgin']",['Packaging'],5.6,0.83,0.83,0.79,43149.02,0.0,None,00406124042,2025-11-09 21:46:23.635690,2025-11-16 21:46:23.635690
S_502951,9969107766,Nneka,Eze,nneka.eze888@gmail.com,00809628248,Idumota,"['English', 'Igbo', 'Pidgin']",['Sales'],67.5,0.69,0.94,0.67,13979.84,0.1,None,09786410394,2025-11-27 21:46:23.635743,2025-12-10 21:46:23.635743
S_502952,9950379741,Chioma,Danjuma,chioma.danjuma467@gmail.com,02821234468,Mile 12,"['Hausa', 'Igbo', 'Yoruba']",['Packaging'],38.9,0.61,0.24,0.93,46613.7,0.15,Personal,02679151602,2025-12-21 21:46:23.635800,2025-12-22 21:46:23.635800
S_502953,9968077386,Zainab,Okoro,zainab.okoro52@gmail.com,09689089411,Mushin,['Hausa'],['Sales'],3.4,0.99,0.75,0.36,16294.28,0.15,Family,09971717986,2025-12-16 21:46:23.635850,2025-12-27 21:46:23.635850
S_502954,9915134183,Tunde,Ibrahim,tunde.ibrahim505@gmail.com,02609394895,Alaba,['Yoruba'],['Driving'],75.6,0.97,0.91,0.05,48403.02,0.05,Personal,01706341323,2026-04-10 21:46:23.635902,2026-04-15 21:46:23.635902
S_502955,9945588215,Aisha,Chukwu,aisha.chukwu791@gmail.com,05512399026,Ketu,"['Pidgin', 'Hausa', 'Igbo']","['Heavy Lifting', 'Driving']",83.2,0.87,0.65,0.71,49059.8,0.1,None,08032145163,2026-04-09 21:46:23.635955,2026-04-19 21:46:23.635955
S_502956,9949859218,Nneka,Okonkwo,nneka.okonkwo555@gmail.com,02644040207,Mile 12,['English'],"['Driving', 'Packaging']",98.1,0.08,0.16,0.57,2018.01,0.15,Family,02840617192,2025-12-14 21:46:23.636010,2025-12-23 21:46:23.636010
S_502957,9954050387,Ifeanyi,Yusuf,ifeanyi.yusuf456@gmail.com,06242447684,Mile 12,"['Pidgin', 'Igbo']","['Stock Counting', 'Driving']",53.6,0.48,0.58,0.96,44208.85,0.15,Family,06785429612,2026-03-19 21:46:23.636061,2026-03-30 21:46:23.636061
S_502958,9997382144,Bolanle,Eze,bolanle.eze203@gmail.com,05105012882,Ketu,"['Yoruba', 'Igbo']","['Packaging', 'Stock Counting']",24.2,0.32,0.32,0.56,45603.46,0.15,None,09702804147,2026-04-12 21:46:23.636112,2026-04-20 21:46:23.636112
S_502959,9991785245,Emeka,Abubakar,emeka.abubakar852@gmail.com,07663442802,Alaba,"['Pidgin', 'Yoruba']",['Heavy Lifting'],68.2,0.44,0.2,0.81,37897.09,0.05,Personal,04584785416,2025-12-24 21:46:23.636170,2025-12-31 21:46:23.636170
S_502960,9916559411,Mary,Chukwu,mary.chukwu531@gmail.com,06267873900,Idumota,['Hausa'],['Packaging'],11.9,0.99,0.02,0.49,14905.49,0.0,None,04193508359,2025-11-12 21:46:23.636220,2025-11-14 21:46:23.636220
S_502961,9953211118,Emeka,Uba,emeka.uba29@gmail.com,06396946375,Idumota,"['Hausa', 'Pidgin', 'Yoruba']",['Driving'],42.9,0.79,0.09,0.8,39072.97,0.05,None,01682555859,2026-01-11 21:46:23.636270,2026-01-18 21:46:23.636270
S_502962,9954472243,Blessing,Yusuf,blessing.yusuf290@gmail.com,00986296378,Ketu,['English'],['Packaging'],57.5,0.97,0.49,0.05,23486.54,0.1,Personal,08854081323,2026-04-03 21:46:23.636326,2026-04-16 21:46:23.636326
S_502963,9928711775,Bolanle,Abiola,bolanle.abiola213@gmail.com,04933360568,Ketu,"['Yoruba', 'Hausa']",['Logistics'],56.8,0.74,0.64,0.52,42604.1,0.0,Family,00398398785,2026-02-19 21:46:23.636377,2026-02-22 21:46:23.636377
S_502964,9919879897,Blessing,Yusuf,blessing.yusuf851@gmail.com,07959422388,Ketu,"['Yoruba', 'Igbo', 'Hausa']",['Sales'],87.0,0.14,0.09,0.85,13616.29,0.0,None,04758917695,2026-01-28 21:46:23.636428,2026-02-02 21:46:23.636428
S_502965,9997835169,Folashade,Abubakar,folashade.abubakar37@gmail.com,08157418662,Alaba,['Pidgin'],['Packaging'],59.9,0.67,0.51,0.11,48095.25,0.15,Personal,07100066348,2026-01-18 21:46:23.636481,2026-01-21 21:46:23.636481
S_502966,9938961133,Tunde,Uba,tunde.uba972@gmail.com,02342779693,Ketu,['Igbo'],"['Packaging', 'Stock Counting']",61.0,0.04,0.69,0.21,28780.4,0.05,Personal,06094446712,2026-02-07 21:46:23.636531,2026-02-11 21:46:23.636531
S_502967,9938811340,Tunde,Uba,tunde.uba114@gmail.com,03466294981,Oshodi,"['English', 'Pidgin', 'Hausa']","['Packaging', 'Stock Counting']",27.8,0.33,0.26,0.44,23543.91,0.1,Personal,09300622224,2026-01-05 21:46:23.636586,2026-01-20 21:46:23.636586
S_502968,9960299794,Chinedu,Bello,chinedu.bello528@gmail.com,02769951870,Balogun,['English'],['Packaging'],27.5,0.6,0.81,0.36,47590.31,0.0,None,05586417782,2026-03-08 21:46:23.636641,2026-03-12 21:46:23.636641
